codecommune,codedep,election_type,Year,far_right_relvotes,far_right_votes,turnout,incumbents_relvotes,incumbents_votes,greens_relvotes,greens_votes,right_relvotes,right_votes,socialists_relvotes,socialists_votes
36037,36,E,2024,0.4,42,0.483870967741936,0.114285714285714,12,0.00952380952380953,1,0.152380952380952,16,0.0380952380952381,4
36038,36,E,2024,0.425,17,0.347826086956522,0,0,0,0,0.025,1,0.1,4
36040,36,E,2024,0.458333333333333,22,0.551724137931035,0.0833333333333333,4,0.0416666666666667,2,0.1875,9,0.104166666666667,5
36041,36,E,2024,0.558441558441558,43,0.669565217391304,0.0779220779220779,6,0,0,0.051948051948052,4,0.012987012987013,1
36042,36,E,2024,0.400709219858156,113,0.551859099804305,0.145390070921986,41,0.0319148936170213,9,0.0815602836879433,23,0.109929078014184,31
36043,36,E,2024,0.259414225941423,62,0.563679245283019,0.154811715481172,37,0.0376569037656904,9,0.0627615062761506,15,0.121338912133891,29
36044,36,E,2024,0.330728003573024,4443,0.454557758679028,0.151183564091112,2031,0.0392288223909483,527,0.0702694655352092,944,0.139124609200536,1869
36045,36,E,2024,0.379775280898876,338,0.489010989010989,0.175280898876405,156,0.0213483146067416,19,0.0741573033707865,66,0.0966292134831461,86
36046,36,E,2024,0.357196684250188,474,0.473252496433666,0.177091183119819,235,0.0331574981160512,44,0.103993971363979,138,0.116804822908817,155
36047,36,E,2024,0.378504672897196,81,0.524509803921569,0.116822429906542,25,0.0233644859813084,5,0.0467289719626168,10,0.0934579439252336,20
36048,36,E,2024,0.528925619834711,64,0.542600896860987,0.0909090909090909,11,0.0413223140495868,5,0.0661157024793388,8,0.0991735537190083,12
36049,36,E,2024,0.277777777777778,15,0.54,0.111111111111111,6,0.0925925925925926,5,0.037037037037037,2,0.111111111111111,6
36050,36,E,2024,0.43452380952381,73,0.486956521739131,0.0952380952380952,16,0.0238095238095238,4,0.130952380952381,22,0.119047619047619,20
36051,36,E,2024,0.306122448979592,30,0.710144927536232,0.163265306122449,16,0.0408163265306122,4,0.0510204081632653,5,0.122448979591837,12
36052,36,E,2024,0.435483870967742,27,0.558558558558559,0.145161290322581,9,0,0,0.0967741935483871,6,0.0645161290322581,4
36053,36,E,2024,0.316017316017316,73,0.578947368421053,0.203463203463203,47,0.0216450216450216,5,0.0735930735930736,17,0.155844155844156,36
36054,36,E,2024,0.300813008130081,37,0.585714285714286,0.170731707317073,21,0.0813008130081301,10,0.0731707317073171,9,0.0569105691056911,7
36055,36,E,2024,0.450134770889488,167,0.503392130257802,0.132075471698113,49,0.045822102425876,17,0.0512129380053908,19,0.0889487870619946,33
36056,36,E,2024,0.41304347826087,152,0.485488126649077,0.182065217391304,67,0.0353260869565217,13,0.0625,23,0.0923913043478261,34
36057,36,E,2024,0.501234567901235,203,0.55939226519337,0.101234567901235,41,0.0320987654320988,13,0.0716049382716049,29,0.0691358024691358,28
36058,36,E,2024,0.343629343629344,89,0.594036697247707,0.1003861003861,26,0.0463320463320463,12,0.0888030888030888,23,0.181467181467181,47
36059,36,E,2024,0.485714285714286,51,0.6,0.0476190476190476,5,0.0285714285714286,3,0.123809523809524,13,0.104761904761905,11
36060,36,E,2024,0.36026936026936,107,0.524734982332156,0.117845117845118,35,0.0505050505050505,15,0.0505050505050505,15,0.104377104377104,31
36061,36,E,2024,0.395833333333333,57,0.486486486486487,0.0763888888888889,11,0.0555555555555556,8,0.0763888888888889,11,0.0902777777777778,13
36062,36,E,2024,0.340248962655602,82,0.608585858585859,0.0995850622406639,24,0.020746887966805,5,0.0746887966804979,18,0.16597510373444,40
36063,36,E,2024,0.419614711033275,1198,0.492071699413995,0.14045534150613,401,0.0297723292469352,85,0.066199649737303,189,0.0956217162872154,273
36064,36,E,2024,0.474916387959866,142,0.548623853211009,0.127090301003344,38,0.0434782608695652,13,0.0936454849498328,28,0.0869565217391304,26
36065,36,E,2024,0.316666666666667,38,0.585365853658537,0.0916666666666667,11,0.075,9,0.166666666666667,20,0.116666666666667,14
36066,36,E,2024,0.449781659388646,103,0.641456582633053,0.0960698689956332,22,0.0262008733624454,6,0.0786026200873363,18,0.0524017467248908,12
36067,36,E,2024,0.363636363636364,16,0.63768115942029,0.0454545454545455,2,0.0454545454545455,2,0.136363636363636,6,0.0681818181818182,3
36068,36,E,2024,0.454545454545455,90,0.568965517241379,0.101010101010101,20,0.0303030303030303,6,0.0656565656565657,13,0.0808080808080808,16
36069,36,E,2024,0.497826086956522,229,0.51511758118701,0.160869565217391,74,0.0217391304347826,10,0.05,23,0.11304347826087,52
36070,36,E,2024,0.3984,249,0.571297989031079,0.1216,76,0.0384,24,0.0528,33,0.1424,89
36071,36,E,2024,0.358490566037736,152,0.543589743589744,0.127358490566038,54,0.0283018867924528,12,0.0943396226415094,40,0.117924528301887,50
36073,36,E,2024,0.476635514018692,51,0.644578313253012,0.0934579439252336,10,0.0560747663551402,6,0.0747663551401869,8,0.0934579439252336,10
36074,36,E,2024,0.51271186440678,121,0.535147392290249,0.110169491525424,26,0.0127118644067797,3,0.0720338983050848,17,0.0593220338983051,14
36075,36,E,2024,0.355555555555556,16,0.681818181818182,0.0888888888888889,4,0,0,0.244444444444444,11,0.0444444444444444,2
36076,36,E,2024,0.23972602739726,35,0.643171806167401,0.0342465753424658,5,0.0547945205479452,8,0.219178082191781,32,0.0821917808219178,12
36077,36,E,2024,0.357894736842105,34,0.555555555555556,0.168421052631579,16,0.0315789473684211,3,0.115789473684211,11,0.0736842105263158,7
36078,36,E,2024,0.441176470588235,60,0.53125,0.102941176470588,14,0.00735294117647059,1,0.0882352941176471,12,0.0955882352941176,13
36079,36,E,2024,0.6,24,0.666666666666667,0.075,3,0.025,1,0,0,0.1,4
36080,36,E,2024,0.393939393939394,13,0.540983606557377,0.121212121212121,4,0.0303030303030303,1,0.0606060606060606,2,0.151515151515152,5
36081,36,E,2024,0.295302013422819,44,0.639484978540773,0.134228187919463,20,0.0536912751677852,8,0.0805369127516778,12,0.181208053691275,27
36082,36,E,2024,0.440944881889764,56,0.631840796019901,0.165354330708661,21,0.015748031496063,2,0.0393700787401575,5,0.0708661417322835,9
36083,36,E,2024,0.373333333333333,28,0.721153846153846,0.12,9,0.0133333333333333,1,0.16,12,0.106666666666667,8
36084,36,E,2024,0.355932203389831,42,0.541284403669725,0.135593220338983,16,0.0508474576271187,6,0.0423728813559322,5,0.11864406779661,14
36085,36,E,2024,0.491228070175439,56,0.609625668449198,0.0701754385964912,8,0.0350877192982456,4,0.131578947368421,15,0.0701754385964912,8
36086,36,E,2024,0.35632183908046,62,0.619217081850534,0.160919540229885,28,0.00574712643678161,1,0.0977011494252874,17,0.0804597701149425,14
36087,36,E,2024,0.447552447552448,64,0.586065573770492,0.146853146853147,21,0.00699300699300699,1,0.0769230769230769,11,0.0769230769230769,11
36088,36,E,2024,0.366557734204793,1346,0.435949186750564,0.135348583877996,497,0.0305010893246187,112,0.0536492374727669,197,0.168572984749455,619
36089,36,E,2024,0.544303797468355,86,0.580882352941177,0.0886075949367089,14,0.0253164556962025,4,0.0443037974683544,7,0.126582278481013,20
36090,36,E,2024,0.476190476190476,30,0.617647058823529,0.0793650793650794,5,0.0158730158730159,1,0.0634920634920635,4,0.0634920634920635,4
36091,36,E,2024,0.407407407407407,132,0.579606440071556,0.151234567901235,49,0.0493827160493827,16,0.0895061728395062,29,0.0833333333333333,27
36092,36,E,2024,0.40495867768595,49,0.537777777777778,0.15702479338843,19,0.0330578512396694,4,0.0247933884297521,3,0.0495867768595041,6
36093,36,E,2024,0.435897435897436,476,0.499314128943759,0.121794871794872,133,0.0293040293040293,32,0.0860805860805861,94,0.0888278388278388,97
36094,36,E,2024,0.367647058823529,75,0.554347826086957,0.137254901960784,28,0.0637254901960784,13,0.0392156862745098,8,0.102941176470588,21
36095,36,E,2024,0.463768115942029,32,0.793103448275862,0.101449275362319,7,0.0434782608695652,3,0.0869565217391304,6,0.0434782608695652,3
